user_id,task_id,answer_type,choice,created_time
Participant-204,onbarding-auto,confidence_execution,somewhat confident,2024-08-21 17:35:41.841
Participant-89,test-149,risk,4,2024-08-21 17:44:13.292
Participant-204,qualification_2,attention,3,2024-08-21 17:45:27.137
Participant-89,test-149,trust_execution,No,2024-08-21 17:46:07.651
Participant-204,test-200,trust_planning,Yes,2024-08-21 17:48:13.886
Participant-204,test-200,confidence_planning,somewhat unconfident,2024-08-21 17:48:13.895
Participant-89,test-497,risk,5,2024-08-21 17:48:21.543
Participant-182,onbarding-auto,confidence_execution,confident,2024-08-21 17:48:21.620
Participant-89,test-497,trust_execution,Yes,2024-08-21 17:50:33.719
Participant-89,test-388,trust_planning,Yes,2024-08-21 17:51:41.495
Participant-89,test-388,confidence_planning,confident,2024-08-21 17:51:41.503
Participant-89,test-388,confidence_execution,somewhat confident,2024-08-21 17:54:05.186
Participant-182,test-675,trust_planning,Yes,2024-08-21 17:54:26.553
Participant-182,test-675,confidence_planning,somewhat confident,2024-08-21 17:54:26.562
Participant-204,test-200,confidence_execution,neutral,2024-08-21 17:55:41.974
Participant-204,test-149,risk,3,2024-08-21 17:56:56.546
Participant-182,test-675,confidence_execution,somewhat confident,2024-08-21 17:57:04.383
Participant-202,onbarding-auto,trust_execution,Yes,2024-08-21 17:57:29.684
Participant-182,test-200,trust_planning,Yes,2024-08-21 17:58:23.300
Participant-182,test-200,confidence_planning,confident,2024-08-21 17:58:23.309
Participant-204,test-149,trust_execution,No,2024-08-21 17:59:27.327
Participant-204,test-675,risk,2,2024-08-21 18:01:24.649
Participant-182,test-200,confidence_execution,confident,2024-08-21 18:01:32.420
Participant-182,test-149,trust_planning,Yes,2024-08-21 18:02:06.530
Participant-182,test-149,confidence_planning,confident,2024-08-21 18:02:06.570
Participant-114,onbarding-auto,confidence_execution,confident,2024-08-21 18:02:45.358
Participant-182,test-149,trust_execution,No,2024-08-21 18:03:14.910
Participant-202,test-497,trust_planning,Yes,2024-08-21 18:03:30.397
Participant-202,test-497,confidence_planning,confident,2024-08-21 18:03:30.409
Participant-182,test-859,risk,1,2024-08-21 18:03:35.751
Participant-204,test-675,confidence_execution,somewhat confident,2024-08-21 18:04:38.676
Participant-182,test-859,trust_execution,Yes,2024-08-21 18:04:53.220
Participant-182,test-497,risk,4,2024-08-21 18:05:16.160
Participant-205,onbarding-auto,confidence_execution,somewhat confident,2024-08-21 18:05:17.114
Participant-204,test-388,risk,1,2024-08-21 18:05:21.626
Participant-202,test-497,confidence_execution,confident,2024-08-21 18:05:21.846
Participant-202,test-859,risk,2,2024-08-21 18:06:23.077
Participant-205,test-388,risk,1,2024-08-21 18:06:42.788
Participant-204,test-388,confidence_execution,somewhat confident,2024-08-21 18:06:48.351
Participant-205,test-388,trust_execution,Yes,2024-08-21 18:07:17.417
Participant-182,test-497,confidence_execution,confident,2024-08-21 18:07:41.586
Participant-204,test-497,trust_planning,No,2024-08-21 18:07:51.448
Participant-204,test-497,confidence_planning,neutral,2024-08-21 18:07:51.459
Participant-182,test-388,trust_planning,Yes,2024-08-21 18:08:02.165
Participant-182,test-388,confidence_planning,confident,2024-08-21 18:08:02.174
Participant-205,test-149,risk,4,2024-08-21 18:08:06.918
Participant-202,test-859,confidence_execution,confident,2024-08-21 18:08:11.505
Participant-182,test-388,trust_execution,Yes,2024-08-21 18:09:00.750
Participant-205,test-149,confidence_execution,somewhat confident,2024-08-21 18:09:08.017
Participant-204,test-497,confidence_execution,neutral,2024-08-21 18:09:58.068
Participant-95,test-859,confidence_planning,confident,2024-08-21 17:34:21.187
Participant-99,test-859,trust_execution,No,2024-08-21 17:35:03.173
Participant-217,test-149,trust_planning,Yes,2024-08-21 17:35:13.727
Participant-217,test-149,confidence_planning,somewhat confident,2024-08-21 17:35:13.736
Participant-99,test-388,risk,3,2024-08-21 17:35:23.162
Participant-204,onbarding-auto,trust_execution,Yes,2024-08-21 17:35:41.836
Participant-202,test-859,confidence_planning,confident,2024-08-21 18:06:23.082
Participant-205,test-388,trust_planning,Yes,2024-08-21 18:06:42.783
Participant-205,test-388,confidence_planning,confident,2024-08-21 18:06:42.792
Participant-204,test-388,trust_execution,No,2024-08-21 18:06:48.346
Participant-205,test-388,confidence_execution,confident,2024-08-21 18:07:17.424
Participant-182,test-497,trust_execution,Yes,2024-08-21 18:07:41.570
Participant-204,test-497,risk,2,2024-08-21 18:07:51.454
Participant-182,test-388,risk,3,2024-08-21 18:08:02.170
Participant-205,test-149,trust_planning,Yes,2024-08-21 18:08:06.913
Participant-205,test-149,confidence_planning,somewhat confident,2024-08-21 18:08:06.922
Participant-202,test-859,trust_execution,Yes,2024-08-21 18:08:11.500
Participant-182,test-388,confidence_execution,somewhat confident,2024-08-21 18:09:00.755
Participant-205,test-149,trust_execution,No,2024-08-21 18:09:08.013
Participant-204,test-497,trust_execution,No,2024-08-21 18:09:58.064
Participant-114,qualification_2,attention,3,2024-08-21 18:10:04.828
Participant-204,test-859,risk,2,2024-08-21 18:10:24.837
Participant-205,test-497,trust_planning,Yes,2024-08-21 18:10:29.273
Participant-205,test-497,confidence_planning,somewhat confident,2024-08-21 18:10:29.282
Participant-202,test-200,risk,2,2024-08-21 18:11:07.925
Participant-38,onbarding-auto,trust_execution,Yes,2024-08-21 18:11:33.967
Participant-205,test-497,confidence_execution,somewhat confident,2024-08-21 18:11:50.642
Participant-205,test-859,risk,4,2024-08-21 18:12:27.365
Participant-204,test-859,confidence_execution,somewhat unconfident,2024-08-21 18:12:40.136
Participant-202,test-200,trust_execution,Yes,2024-08-21 18:12:43.544
Participant-199,onbarding-auto,trust_execution,Yes,2024-08-21 18:13:40.868
Participant-205,test-859,confidence_execution,somewhat confident,2024-08-21 18:13:42.492
Participant-204,TiA_attention,attention,1,2024-08-21 18:14:21.224
Participant-205,test-200,trust_planning,Yes,2024-08-21 18:14:32.156
Participant-205,test-200,confidence_planning,somewhat confident,2024-08-21 18:14:32.165
Participant-202,test-388,trust_planning,Yes,2024-08-21 18:14:38.693
Participant-202,test-388,confidence_planning,confident,2024-08-21 18:14:38.702
Participant-205,test-200,confidence_execution,confident,2024-08-21 18:15:37.749
Participant-202,test-388,confidence_execution,confident,2024-08-21 18:15:56.467
Participant-205,test-675,risk,3,2024-08-21 18:16:03.288
Participant-38,qualification_2,attention,3,2024-08-21 18:16:45.022
Participant-189,onbarding-auto,trust_execution,Yes,2024-08-21 18:16:45.096
Participant-202,test-149,trust_planning,Yes,2024-08-21 18:16:56.189
Participant-202,test-149,confidence_planning,somewhat confident,2024-08-21 18:16:56.198
Participant-199,test-497,risk,3,2024-08-21 18:16:59.159
Participant-114,test-149,trust_planning,Yes,2024-08-21 18:17:12.619
Participant-114,test-149,confidence_planning,somewhat confident,2024-08-21 18:17:12.629
Participant-205,test-675,trust_execution,No,2024-08-21 18:17:41.271
Participant-202,test-149,confidence_execution,confident,2024-08-21 18:17:42.710
Participant-189,qualification_2,attention,3,2024-08-21 18:18:27.126
Participant-114,test-149,trust_execution,Yes,2024-08-21 18:18:49.515
Participant-205,TiA_attention,attention,1,2024-08-21 18:19:06.108
Participant-199,test-497,confidence_execution,somewhat confident,2024-08-21 18:19:30.538
Participant-202,test-675,risk,2,2024-08-21 18:19:31.840
Participant-199,test-149,risk,4,2024-08-21 18:20:39.180
Participant-114,test-497,trust_planning,Yes,2024-08-21 18:21:09.498
Participant-114,test-497,confidence_planning,confident,2024-08-21 18:21:09.526
Participant-38,test-675,risk,3,2024-08-21 18:21:56.977
Participant-199,test-149,trust_execution,Yes,2024-08-21 18:22:17.341
Participant-189,test-497,trust_planning,Yes,2024-08-21 18:22:20.568
Participant-189,test-497,confidence_planning,somewhat confident,2024-08-21 18:22:20.580
Participant-199,test-859,trust_planning,Yes,2024-08-21 18:23:13.594
Participant-199,test-859,confidence_planning,somewhat confident,2024-08-21 18:23:13.608
Participant-202,test-675,confidence_execution,neutral,2024-08-21 18:23:25.267
Participant-38,test-675,trust_execution,Yes,2024-08-21 18:24:35.819
Participant-114,test-497,trust_execution,Yes,2024-08-21 18:25:00.482
Participant-189,test-497,confidence_execution,confident,2024-08-21 18:25:03.100
Participant-199,test-859,confidence_execution,somewhat confident,2024-08-21 18:25:17.726
Participant-38,test-388,trust_planning,Yes,2024-08-21 18:25:38.176
Participant-38,test-388,confidence_planning,confident,2024-08-21 18:25:38.184
Participant-199,test-675,risk,2,2024-08-21 18:26:07.142
Participant-114,test-388,trust_planning,Yes,2024-08-21 18:26:14.414
Participant-114,test-388,confidence_planning,confident,2024-08-21 18:26:14.424
Participant-199,test-675,trust_execution,Yes,2024-08-21 18:27:42.458
Participant-38,test-388,confidence_execution,confident,2024-08-21 18:28:17.743
Participant-199,test-200,risk,4,2024-08-21 18:28:33.012
Participant-114,test-388,trust_execution,Yes,2024-08-21 18:28:48.666
Participant-127,test-200,confidence_execution,somewhat unconfident,2024-08-21 18:38:31.440
Participant-189,test-200,risk,1,2024-08-21 18:38:52.405
Participant-157,onbarding-auto,trust_execution,Yes,2024-08-21 18:39:20.856
Participant-193,test-200,confidence_execution,confident,2024-08-21 18:39:32.083
Participant-127,test-675,trust_planning,No,2024-08-21 18:40:07.144
Participant-127,test-675,confidence_planning,somewhat confident,2024-08-21 18:40:07.152
Participant-189,test-200,trust_execution,Yes,2024-08-21 18:40:20.137
Participant-193,test-859,risk,1,2024-08-21 18:40:24.321
Participant-189,test-149,risk,4,2024-08-21 18:41:07.759
Participant-157,qualification_2,attention,3,2024-08-21 18:41:41.965
Participant-114,test-675,confidence_execution,somewhat confident,2024-08-21 18:42:04.527
Participant-38,test-200,risk,3,2024-08-21 18:42:08.271
Participant-193,test-859,confidence_execution,somewhat confident,2024-08-21 18:42:11.001
Participant-70,qualification_2,attention,3,2024-08-21 18:42:16.301
Participant-189,test-149,trust_execution,Yes,2024-08-21 18:42:31.481
Participant-157,test-859,trust_planning,Yes,2024-08-21 18:42:37.217
Participant-157,test-859,confidence_planning,somewhat confident,2024-08-21 18:42:37.226
Participant-134,qualification_2,attention,3,2024-08-21 23:53:52.768
Participant-134,test-675,risk,1,2024-08-21 23:56:07.216
Participant-13,onbarding-auto,trust_execution,Yes,2024-08-21 23:57:15.520
Participant-134,test-675,confidence_execution,somewhat confident,2024-08-21 23:58:07.463
Participant-134,test-149,trust_planning,Yes,2024-08-21 23:59:17.926
Participant-134,test-149,confidence_planning,confident,2024-08-21 23:59:17.934
Participant-128,onbarding-auto,confidence_execution,confident,2024-08-21 23:59:54.005
Participant-13,qualification_2,attention,3,2024-08-22 00:00:13.650
Participant-134,test-149,trust_execution,Yes,2024-08-22 00:00:29.502
Participant-13,test-859,risk,2,2024-08-22 00:01:10.401
Participant-134,test-859,trust_planning,Yes,2024-08-22 00:01:10.421
Participant-134,test-859,confidence_planning,confident,2024-08-22 00:01:10.447
Participant-13,test-859,trust_execution,Yes,2024-08-22 00:02:47.396
Participant-13,test-497,trust_planning,Yes,2024-08-22 00:02:56.485
Participant-13,test-497,confidence_planning,neutral,2024-08-22 00:02:56.494
Participant-118,onbarding-auto,trust_execution,No,2024-08-22 00:03:20.492
Participant-134,test-859,confidence_execution,neutral,2024-08-22 00:04:15.866
Participant-134,test-388,trust_planning,Yes,2024-08-22 00:05:10.388
Participant-134,test-388,confidence_planning,somewhat confident,2024-08-22 00:05:10.418
Participant-128,test-200,risk,2,2024-08-22 00:05:40.564
Participant-134,test-388,trust_execution,Yes,2024-08-22 00:06:15.651
Participant-13,test-497,confidence_execution,unconfident,2024-08-22 00:06:23.762
Participant-13,test-200,trust_planning,No,2024-08-22 00:06:39.335
Participant-13,test-200,confidence_planning,somewhat unconfident,2024-08-22 00:06:39.344
Participant-134,test-497,risk,1,2024-08-22 00:06:47.610
Participant-128,test-200,confidence_execution,confident,2024-08-22 00:07:46.510
Participant-13,test-200,trust_execution,Yes,2024-08-22 00:08:18.364
Participant-13,test-675,trust_planning,No,2024-08-22 00:08:29.013
Participant-13,test-675,confidence_planning,somewhat confident,2024-08-22 00:08:29.022
Participant-134,test-497,trust_execution,Yes,2024-08-22 00:08:58.371
Participant-118,test-497,trust_planning,Yes,2024-08-22 00:09:12.885
Participant-118,test-497,confidence_planning,confident,2024-08-22 00:09:12.894
Participant-117,onbarding-auto,trust_execution,Yes,2024-08-22 00:09:26.449
Participant-134,test-200,trust_planning,Yes,2024-08-22 00:09:30.621
Participant-134,test-200,confidence_planning,confident,2024-08-22 00:09:30.631
Participant-13,test-675,trust_execution,Yes,2024-08-22 00:10:21.629
Participant-134,test-200,confidence_execution,confident,2024-08-22 00:10:23.734
Participant-13,test-388,trust_planning,Yes,2024-08-22 00:10:42.001
Participant-13,test-388,confidence_planning,confident,2024-08-22 00:10:42.010
Participant-118,test-497,trust_execution,Yes,2024-08-22 00:10:55.337
Participant-118,test-675,risk,4,2024-08-22 00:12:02.499
Participant-128,test-388,trust_planning,Yes,2024-08-22 00:08:13.495
Participant-128,test-388,confidence_planning,confident,2024-08-22 00:08:13.506
Participant-189,test-200,trust_planning,No,2024-08-21 18:38:52.400
Participant-189,test-200,confidence_planning,confident,2024-08-21 18:38:52.409
Participant-157,onbarding-auto,confidence_execution,somewhat confident,2024-08-21 18:39:20.860
Participant-193,test-200,trust_execution,Yes,2024-08-21 18:39:32.078
Participant-127,test-675,risk,5,2024-08-21 18:40:07.149
Participant-189,test-200,confidence_execution,confident,2024-08-21 18:40:20.200
Participant-193,test-859,trust_planning,Yes,2024-08-21 18:40:24.316
Participant-193,test-859,confidence_planning,confident,2024-08-21 18:40:24.325
Participant-189,test-149,trust_planning,Yes,2024-08-21 18:41:07.754
Participant-189,test-149,confidence_planning,somewhat confident,2024-08-21 18:41:07.763
Participant-114,test-675,trust_execution,Yes,2024-08-21 18:42:04.522
Participant-38,test-200,trust_planning,Yes,2024-08-21 18:42:08.266
Participant-38,test-200,confidence_planning,confident,2024-08-21 18:42:08.276
Participant-193,test-859,trust_execution,Yes,2024-08-21 18:42:10.989
Participant-189,test-149,confidence_execution,confident,2024-08-21 18:42:31.488
Participant-157,test-859,risk,2,2024-08-21 18:42:37.221
Participant-114,test-200,trust_planning,Yes,2024-08-21 18:43:31.920
Participant-114,test-200,risk,1,2024-08-21 18:43:31.925
Participant-114,test-200,confidence_planning,confident,2024-08-21 18:43:31.929
Participant-193,test-149,trust_planning,Yes,2024-08-21 18:43:39.852
Participant-193,test-149,risk,3,2024-08-21 18:43:39.857
Participant-193,test-149,confidence_planning,neutral,2024-08-21 18:43:39.861
Participant-189,test-859,trust_planning,Yes,2024-08-21 18:43:43.638
Participant-189,test-859,risk,1,2024-08-21 18:43:43.645
Participant-189,test-859,confidence_planning,confident,2024-08-21 18:43:43.649
Participant-127,test-675,trust_execution,Yes,2024-08-21 18:43:55.966
Participant-127,test-675,confidence_execution,somewhat confident,2024-08-21 18:43:55.971
Participant-157,test-859,trust_execution,Yes,2024-08-21 18:44:19.444
Participant-157,test-859,confidence_execution,confident,2024-08-21 18:44:19.451
Participant-38,test-200,trust_execution,Yes,2024-08-21 18:44:43.173
Participant-38,test-200,confidence_execution,somewhat confident,2024-08-21 18:44:43.177
Participant-157,test-149,trust_planning,Yes,2024-08-21 18:44:47.016
Participant-157,test-149,risk,4,2024-08-21 18:44:47.020
Participant-157,test-149,confidence_planning,somewhat confident,2024-08-21 18:44:47.025
Participant-127,test-149,trust_planning,Yes,2024-08-21 18:44:53.726
Participant-127,test-149,risk,3,2024-08-21 18:44:53.731
Participant-127,test-149,confidence_planning,neutral,2024-08-21 18:44:53.735
Participant-193,test-149,trust_execution,Yes,2024-08-21 18:45:00.789
